city,city_ascii,state_id,state_name,lat,lng
Hilda,Hilda,SC,South Carolina,33.274,-81.2466
Melfa,Melfa,VA,Virginia,37.6489,-75.7407
Taconite,Taconite,MN,Minnesota,47.3315,-93.3758
Pineville,Pineville,WV,West Virginia,37.5846,-81.5355
Huntington,Huntington,AR,Arkansas,35.0814,-94.2663
Axtell,Axtell,KS,Kansas,39.8711,-96.2566
Springfield,Springfield,SC,South Carolina,33.4967,-81.2795
Allen,Allen,NE,Nebraska,42.4144,-96.8431
Pajonal,Pajonal,PR,Puerto Rico,18.3847,-66.556
Pleasant Plains,Pleasant Plains,NJ,New Jersey,40.4523,-74.5696
Yuma Proving Ground,Yuma Proving Ground,AZ,Arizona,32.8652,-114.4369
Woodville Farm Labor Camp,Woodville Farm Labor Camp,CA,California,36.0832,-119.1479
Kilmichael,Kilmichael,MS,Mississippi,33.4403,-89.5665
Roopville,Roopville,GA,Georgia,33.4566,-85.1304
Holden,Holden,UT,Utah,39.1003,-112.2705
Uniontown,Uniontown,KS,Kansas,37.8471,-94.9755
Loa,Loa,UT,Utah,38.4037,-111.6454
Willisville,Willisville,IL,Illinois,37.9828,-89.5898
Epps,Epps,LA,Louisiana,32.6038,-91.4814
Altoona,Altoona,KS,Kansas,37.5249,-95.6615
Miller,Miller,OH,Ohio,38.5325,-82.3061
Black,Black,AL,Alabama,31.0099,-85.744
Towner,Towner,ND,North Dakota,48.3471,-100.407
German Valley,German Valley,IL,Illinois,42.2143,-89.4844
West Alton,West Alton,MO,Missouri,38.8665,-90.2085
Mason,Mason,IL,Illinois,38.9537,-88.6257
Poynor,Poynor,TX,Texas,32.0793,-95.5924
Toomsboro,Toomsboro,GA,Georgia,32.8225,-83.0826
Snydertown,Snydertown,PA,Pennsylvania,40.9872,-77.5994
Chattaroy,Chattaroy,WV,West Virginia,37.7062,-82.2737
Schall Circle,Schall Circle,FL,Florida,26.7153,-80.1144
Caney,Caney,OK,Oklahoma,35.8352,-94.8421
Bunn,Bunn,NC,North Carolina,35.9591,-78.252
Karnak,Karnak,IL,Illinois,37.2942,-88.9758
Horntown,Horntown,VA,Virginia,37.9655,-75.456
Encampment,Encampment,WY,Wyoming,41.2088,-106.7948
Green Isle,Green Isle,MN,Minnesota,44.6804,-94.0052
Cecil,Cecil,WI,Wisconsin,44.8108,-88.4485
Sea Ranch Lakes,Sea Ranch Lakes,FL,Florida,26.2007,-80.0981
Williamsburg,Williamsburg,NM,New Mexico,33.1158,-107.2951
Scipio,Scipio,UT,Utah,39.249,-112.1045
Warrior Run,Warrior Run,PA,Pennsylvania,41.1885,-75.9494
Rudolph,Rudolph,WI,Wisconsin,44.4972,-89.8018
Fredonia,Fredonia,KY,Kentucky,37.2085,-88.0603
Trimble,Trimble,OH,Ohio,39.4859,-82.08
Shishmaref,Shishmaref,AK,Alaska,66.2372,-166.1027
Kapowsin,Kapowsin,WA,Washington,46.9727,-122.2273
Evaro,Evaro,MT,Montana,47.0737,-114.0206
Lyons,Lyons,PA,Pennsylvania,40.4807,-75.7592
Tabernash,Tabernash,CO,Colorado,39.9788,-105.8441
Foot of Ten,Foot of Ten,PA,Pennsylvania,40.4181,-78.4615
Stamford,Stamford,VT,Vermont,42.7595,-73.0562
Jerry City,Jerry City,OH,Ohio,41.2537,-83.6023
Northport,Northport,MI,Michigan,45.1303,-85.6171
Kirtland,Kirtland,NM,New Mexico,36.7502,-108.3588
Maupin,Maupin,OR,Oregon,45.1732,-121.0881
Chiloquin,Chiloquin,OR,Oregon,42.5764,-121.8677
Rough Rock,Rough Rock,AZ,Arizona,36.4106,-109.8691
Lynnville,Lynnville,TN,Tennessee,35.3782,-87.0054
Felicity,Felicity,OH,Ohio,38.8387,-84.0986
Kanosh,Kanosh,UT,Utah,38.8014,-112.4374
Eldora,Eldora,CO,Colorado,39.9536,-105.578
Ratamosa,Ratamosa,TX,Texas,26.2006,-97.8445
Reo,Reo,IN,Indiana,37.9014,-87.1094
Butternut,Butternut,WI,Wisconsin,46.0133,-90.4974
Hollins,Hollins,AL,Alabama,33.1214,-86.129
Lennon,Lennon,MI,Michigan,42.9855,-83.9325
Nesika Beach,Nesika Beach,OR,Oregon,42.5045,-124.4065
Tecolotito,Tecolotito,NM,New Mexico,35.2307,-105.1631
Wyandotte,Wyandotte,OK,Oklahoma,36.8019,-94.7244
Mount Charleston,Mount Charleston,NV,Nevada,36.2625,-115.6138
Thornburg,Thornburg,PA,Pennsylvania,40.4346,-80.0841
Clarksburg,Clarksburg,OH,Ohio,39.5059,-83.1542
Spring Grove,Spring Grove,IN,Indiana,39.8472,-84.8912
Hubbardston,Hubbardston,MI,Michigan,43.0943,-84.842
New Haven,New Haven,IL,Illinois,37.9024,-88.1279
Mecosta,Mecosta,MI,Michigan,43.621,-85.2304
Sugar City,Sugar City,CO,Colorado,38.2328,-103.6633
Sullivan,Sullivan,NM,New Mexico,36.6971,-107.9041
Kerr,Kerr,MT,Montana,47.6771,-114.1873
Warm Springs,Warm Springs,GA,Georgia,32.887,-84.6781
Puckett,Puckett,MS,Mississippi,32.0872,-89.7819
Converse,Converse,SC,South Carolina,34.994,-81.8421
Simms,Simms,OK,Oklahoma,35.3987,-95.1647
Groveland Station,Groveland Station,NY,New York,42.6634,-77.7666
Seven Mile,Seven Mile,OH,Ohio,39.4858,-84.5523
Scales Mound,Scales Mound,IL,Illinois,42.475,-90.2525
Carsonville,Carsonville,MI,Michigan,43.4257,-82.673
Pollocksville,Pollocksville,NC,North Carolina,35.0056,-77.2211
Lake Almanor West,Lake Almanor West,CA,California,40.2336,-121.2021
Turnerville,Turnerville,WY,Wyoming,42.8624,-110.9007
San Perlita,San Perlita,TX,Texas,26.501,-97.6397
Higgins,Higgins,TX,Texas,36.121,-100.0274
Cuba,Cuba,NM,New Mexico,36.0146,-106.968
Oldwick,Oldwick,NJ,New Jersey,40.67,-74.7443
Cove,Cove,AR,Arkansas,34.4366,-94.4161
Valley Head,Valley Head,WV,West Virginia,38.5472,-80.032
Clear Lake,Clear Lake,IN,Indiana,41.7388,-84.8391
Oliver,Oliver,WI,Wisconsin,46.6493,-92.1885
Coloma,Coloma,CA,California,38.8026,-120.8946
San Ardo,San Ardo,CA,California,36.0238,-120.9074
Randolph,Randolph,MN,Minnesota,44.526,-93.0198
Underwood,Underwood,MN,Minnesota,46.2869,-95.8722
Kauneonga Lake,Kauneonga Lake,NY,New York,41.6904,-74.8347
Hamburg,Hamburg,OH,Ohio,39.6519,-82.6608
Glenburn,Glenburn,ND,North Dakota,48.5136,-101.2211
Oxford Junction,Oxford Junction,IA,Iowa,41.9838,-90.9544
Ashton,Ashton,IA,Iowa,43.3087,-95.7924
Thackerville,Thackerville,OK,Oklahoma,33.7936,-97.142
Barryville,Barryville,NY,New York,41.4802,-74.9174
Bonnie,Bonnie,IL,Illinois,38.203,-88.9068
Lewis,Lewis,IA,Iowa,41.3064,-95.0842
Fawn Grove,Fawn Grove,PA,Pennsylvania,39.7312,-76.4521
Rosholt,Rosholt,WI,Wisconsin,44.6301,-89.3053
Stapleton,Stapleton,GA,Georgia,33.2169,-82.4672
Victor,Victor,CA,California,38.1385,-121.1987
Nectar,Nectar,AL,Alabama,33.9686,-86.6346
Broomes Island,Broomes Island,MD,Maryland,38.4203,-76.5475
Livingston Wheeler,Livingston Wheeler,NM,New Mexico,32.3944,-104.1981
Laketon,Laketon,IN,Indiana,40.9805,-85.8395
Pinal,Pinal,AZ,Arizona,33.3802,-110.7572
Pollock,Pollock,LA,Louisiana,31.4985,-92.4432
Malden,Malden,IL,Illinois,41.4249,-89.3698
Gordon,Gordon,TX,Texas,32.5455,-98.3672
Rouseville,Rouseville,PA,Pennsylvania,41.4704,-79.6847
Paw Paw,Paw Paw,WV,West Virginia,39.5313,-78.4553
Callisburg,Callisburg,TX,Texas,33.6987,-97.0159
Asbury,Asbury,MO,Missouri,37.2729,-94.6052
Gadsden,Gadsden,TN,Tennessee,35.7768,-88.9861
Sextonville,Sextonville,WI,Wisconsin,43.2795,-90.2924
Thompson,Thompson,IA,Iowa,43.37,-93.7747
Green Mountain Falls,Green Mountain Falls,CO,Colorado,38.9344,-105.0238
Lakewood Shores,Lakewood Shores,IL,Illinois,41.28,-88.1443
Laguna,Laguna,NM,New Mexico,35.0473,-107.4031
Dushore,Dushore,PA,Pennsylvania,41.525,-76.3987
Grantfork,Grantfork,IL,Illinois,38.8289,-89.6665
Brewster,Brewster,KS,Kansas,39.3631,-101.3771
Custer Park,Custer Park,IL,Illinois,41.2436,-88.1292
Rockleigh,Rockleigh,NJ,New Jersey,41.0026,-73.9327
Dillwyn,Dillwyn,VA,Virginia,37.5411,-78.4613
Broadus,Broadus,MT,Montana,45.4429,-105.4083
Alcolu,Alcolu,SC,South Carolina,33.7547,-80.2221
Woodland,Woodland,PA,Pennsylvania,41.0058,-78.3448
Rush Valley,Rush Valley,UT,Utah,40.3613,-112.4506
Swan Quarter,Swan Quarter,NC,North Carolina,35.4109,-76.325
Leroy,Leroy,TX,Texas,31.7322,-97.0214
Endeavor,Endeavor,WI,Wisconsin,43.7146,-89.4684
Harbor Hills,Harbor Hills,NY,New York,40.788,-73.7492
Harrison,Harrison,GA,Georgia,32.8263,-82.7258
Long Branch,Long Branch,PA,Pennsylvania,40.0984,-79.8801
South Royalton,South Royalton,VT,Vermont,43.8123,-72.5155
Deary,Deary,ID,Idaho,46.8003,-116.5572
Jayton,Jayton,TX,Texas,33.2502,-100.5748
Enon Valley,Enon Valley,PA,Pennsylvania,40.8559,-80.4565
Freeville,Freeville,NY,New York,42.5114,-76.3457
Lost Lake Woods,Lost Lake Woods,MI,Michigan,44.7926,-83.4223
White City,White City,KS,Kansas,38.7938,-96.7349
De Beque,De Beque,CO,Colorado,39.3105,-108.2049
Ash Fork,Ash Fork,AZ,Arizona,35.2171,-112.4913
Callery,Callery,PA,Pennsylvania,40.7393,-80.0379
Union,Union,WA,Washington,47.3475,-123.0951
Skellytown,Skellytown,TX,Texas,35.5704,-101.1728
Giltner,Giltner,NE,Nebraska,40.7749,-98.1535
Hammon,Hammon,OK,Oklahoma,35.6323,-99.3832
Chacra,Chacra,CO,Colorado,39.577,-107.451
Mattoon,Mattoon,WI,Wisconsin,45.0046,-89.0411
Tecumseh,Tecumseh,KS,Kansas,39.0419,-95.5807
Jamesville,Jamesville,NC,North Carolina,35.8122,-76.9002
Martelle,Martelle,IA,Iowa,42.0204,-91.3578
Kimball,Kimball,SD,South Dakota,43.7468,-98.9569
Hillsboro Pines,Hillsboro Pines,FL,Florida,26.3253,-80.1947
Lohrville,Lohrville,WI,Wisconsin,44.0382,-89.1201
East Side,East Side,PA,Pennsylvania,41.0621,-75.7595
Altha,Altha,FL,Florida,30.5721,-85.1263
Heidlersburg,Heidlersburg,PA,Pennsylvania,39.9471,-77.1496
Pownal Center,Pownal Center,VT,Vermont,42.7977,-73.2214
Crescent City,Crescent City,IL,Illinois,40.7716,-87.8564
Good Thunder,Good Thunder,MN,Minnesota,44.0068,-94.0705
Plymouth,Plymouth,IL,Illinois,40.2922,-90.9162
Ducktown,Ducktown,TN,Tennessee,35.036,-84.3848
Fernville,Fernville,PA,Pennsylvania,41.0024,-76.4752
Sandy Hook,Sandy Hook,KY,Kentucky,38.0929,-83.124
Washington Park,Washington Park,NC,North Carolina,35.5328,-77.0316
Balmorhea,Balmorhea,TX,Texas,30.984,-103.7438
Camargo,Camargo,IL,Illinois,39.7991,-88.1671
Staley,Staley,NC,North Carolina,35.7979,-79.5518
Republic,Republic,OH,Ohio,41.125,-83.0167
Houston,Houston,DE,Delaware,38.9174,-75.5039
Ione,Ione,OR,Oregon,45.5029,-119.822
Irene,Irene,SD,South Dakota,43.0837,-97.1576
Star Junction,Star Junction,PA,Pennsylvania,40.061,-79.7656
Lily Lake,Lily Lake,WI,Wisconsin,42.5629,-88.213
Arkansas City,Arkansas City,AR,Arkansas,33.6089,-91.2048
Central Bridge,Central Bridge,NY,New York,42.711,-74.3452
Veblen,Veblen,SD,South Dakota,45.862,-97.2869
Lovingston,Lovingston,VA,Virginia,37.7605,-78.8688
Wasco,Wasco,OR,Oregon,45.5917,-120.6974
Pineland,Pineland,FL,Florida,26.6642,-82.1477
Converse,Converse,LA,Louisiana,31.7795,-93.7001
Huntley,Huntley,MT,Montana,45.8995,-108.3054
Claflin,Claflin,KS,Kansas,38.5246,-98.5367
Inchelium,Inchelium,WA,Washington,48.3379,-118.2372
Cohassett Beach,Cohassett Beach,WA,Washington,46.8656,-124.1054
Olivia Lopez de Gutierrez,Olivia Lopez de Gutierrez,TX,Texas,26.3276,-98.7167
Buford,Buford,OH,Ohio,39.072,-83.8393
Rest Haven,Rest Haven,IL,Illinois,41.2577,-88.1311
Charlotte,Charlotte,IA,Iowa,41.9621,-90.4682
Sulphur Springs,Sulphur Springs,IN,Indiana,39.9991,-85.4392
Longville,Longville,LA,Louisiana,30.609,-93.2282
Joiner,Joiner,AR,Arkansas,35.5054,-90.1501
Rothsay,Rothsay,MN,Minnesota,46.4731,-96.2842
Dow City,Dow City,IA,Iowa,41.9275,-95.4944
Gillsville,Gillsville,GA,Georgia,34.3085,-83.6352
Birmingham,Birmingham,IA,Iowa,40.878,-91.9472
St. Cloud,St. Cloud,WI,Wisconsin,43.8245,-88.1687
Sublette,Sublette,IL,Illinois,41.6438,-89.231
El Duende,El Duende,NM,New Mexico,36.0738,-106.1269
Prairie du Rocher,Prairie du Rocher,IL,Illinois,38.0816,-90.0977
Diagonal,Diagonal,IA,Iowa,40.8104,-94.342
Lewisville,Lewisville,ID,Idaho,43.6951,-112.0131
Felton,Felton,PA,Pennsylvania,39.857,-76.5611
Fulton,Fulton,CA,California,38.4937,-122.7734
Hostetter,Hostetter,PA,Pennsylvania,40.264,-79.3977
St. Ann Highlands,St. Ann Highlands,CO,Colorado,39.9873,-105.4559
Jasper,Jasper,AR,Arkansas,36.0124,-93.1874
Mantee,Mantee,MS,Mississippi,33.7226,-89.0597
Portia,Portia,AR,Arkansas,36.0848,-91.0711
Fordsville,Fordsville,KY,Kentucky,37.6357,-86.7171
Odum,Odum,GA,Georgia,31.6665,-82.0269
Harrod,Harrod,OH,Ohio,40.7074,-83.9213
Paxville,Paxville,SC,South Carolina,33.739,-80.3586
Shady Grove,Shady Grove,OK,Oklahoma,35.9485,-95.0952
Salton Sea Beach,Salton Sea Beach,CA,California,33.3759,-116.0113
Lopatcong Overlook,Lopatcong Overlook,NJ,New Jersey,40.6971,-75.1452
Warriors Mark,Warriors Mark,PA,Pennsylvania,40.7028,-78.1313
Dayville,Dayville,CT,Connecticut,41.8443,-71.8823
Coram,Coram,MT,Montana,48.4306,-114.0444
Titonka,Titonka,IA,Iowa,43.2372,-94.0413
Lockridge,Lockridge,IA,Iowa,40.9936,-91.7507
Gates,Gates,OR,Oregon,44.7561,-122.4201
New Melle,New Melle,MO,Missouri,38.7181,-90.8833
Fredericksburg,Fredericksburg,OH,Ohio,40.677,-81.8697
Verndale,Verndale,MN,Minnesota,46.3969,-95.0125
Circleville,Circleville,UT,Utah,38.1684,-112.2716
Stouchsburg,Stouchsburg,PA,Pennsylvania,40.3807,-76.2303
Tuscarora,Tuscarora,PA,Pennsylvania,40.7688,-76.038
Canova,Canova,NM,New Mexico,36.1649,-105.9857
Danforth,Danforth,ME,Maine,45.6595,-67.8682
Brandon,Brandon,MN,Minnesota,45.9663,-95.5946
Bridgewater,Bridgewater,SD,South Dakota,43.5502,-97.4984
Hillsdale,Hillsdale,IL,Illinois,41.6108,-90.1752
Irvona,Irvona,PA,Pennsylvania,40.7737,-78.5501
Valley Falls,Valley Falls,NY,New York,42.9006,-73.5627
Springdale,Springdale,WA,Washington,48.0572,-117.7466
Buchtel,Buchtel,OH,Ohio,39.4633,-82.1808
Elmore,Elmore,MN,Minnesota,43.5063,-94.0883
Birchwood,Birchwood,WI,Wisconsin,45.6577,-91.5507
Eagle Nest,Eagle Nest,NM,New Mexico,36.5496,-105.2591
Two Rivers,Two Rivers,AK,Alaska,64.8908,-147.0897
Panama,Panama,NY,New York,42.0747,-79.4849
Costilla,Costilla,NM,New Mexico,36.9786,-105.5353
Red River,Red River,NM,New Mexico,36.7041,-105.4064
Glennallen,Glennallen,AK,Alaska,62.1278,-145.7693
Alma,Alma,MO,Missouri,39.0964,-93.5478
Paukaa,Paukaa,HI,Hawaii,19.7625,-155.0931
Winfield,Winfield,TX,Texas,33.1656,-95.1104
Pippa Passes,Pippa Passes,KY,Kentucky,37.3342,-82.8733
Cedar Valley,Cedar Valley,OK,Oklahoma,35.8694,-97.5272
East Dunseith,East Dunseith,ND,North Dakota,48.8547,-100.0285
Akins,Akins,OK,Oklahoma,35.5043,-94.67
Long,Long,OK,Oklahoma,35.4993,-94.547
Paloma,Paloma,CA,California,38.2594,-120.7633
Eolia,Eolia,MO,Missouri,39.2388,-91.012
Eldorado,Eldorado,OK,Oklahoma,34.473,-99.6496
Cold Springs,Cold Springs,CA,California,38.7465,-120.8738
White Stone,White Stone,VA,Virginia,37.644,-76.3897
Okahumpka,Okahumpka,FL,Florida,28.7459,-81.8962
Whigham,Whigham,GA,Georgia,30.8845,-84.3247
Turkey Creek,Turkey Creek,LA,Louisiana,30.8732,-92.417
Wilson,Wilson,TX,Texas,33.3192,-101.7274
Gustine,Gustine,TX,Texas,31.8457,-98.4025
Rowes Run,Rowes Run,PA,Pennsylvania,40.0089,-79.8176
Grandview,Grandview,IA,Iowa,41.2771,-91.188
Edison,Edison,CA,California,35.3473,-118.8698
Oakfield,Oakfield,ME,Maine,46.102,-68.1518
Lower Berkshire Valley,Lower Berkshire Valley,NJ,New Jersey,40.9132,-74.6104
Sterling,Sterling,MI,Michigan,44.0325,-84.0194
Mechanicsville,Mechanicsville,PA,Pennsylvania,40.6908,-76.1807
Wellsburg,Wellsburg,NY,New York,42.0126,-76.7298
Orient,Orient,IA,Iowa,41.2033,-94.4174
Crawford,Crawford,CO,Colorado,38.7051,-107.6097
Wrightstown,Wrightstown,NJ,New Jersey,40.0258,-74.6318
New Alexandria,New Alexandria,PA,Pennsylvania,40.3945,-79.4175
Highland Haven,Highland Haven,TX,Texas,30.6074,-98.3951
De Land,De Land,IL,Illinois,40.1218,-88.6435
Joppa,Joppa,AL,Alabama,34.2982,-86.5506
Briarcliffe Acres,Briarcliffe Acres,SC,South Carolina,33.7901,-78.749
Stanley,Stanley,KY,Kentucky,37.8183,-87.2452
Wheeler,Wheeler,OR,Oregon,45.6873,-123.8871
Cordova,Cordova,MD,Maryland,38.868,-75.9989
Villa de Sabana,Villa de Sabana,PR,Puerto Rico,18.4346,-66.1901
Caroga Lake,Caroga Lake,NY,New York,43.1352,-74.481
Owensburg,Owensburg,IN,Indiana,38.9305,-86.7292
Melrose,Melrose,NM,New Mexico,34.4289,-103.6296
Lewiston Woodville,Lewiston Woodville,NC,North Carolina,36.1141,-77.1811
Richmond,Richmond,LA,Louisiana,32.3884,-91.1804
Millerville,Millerville,AL,Alabama,33.1926,-85.9302
Malott,Malott,WA,Washington,48.2918,-119.6955
South Union,South Union,SC,South Carolina,34.5536,-83.0509
Granada,Granada,CO,Colorado,38.063,-102.3115
Pauline,Pauline,SC,South Carolina,34.8321,-81.8693
Lakeview,Lakeview,NE,Nebraska,41.4998,-97.3775
Napaskiak,Napaskiak,AK,Alaska,60.7018,-161.7616
North Woodstock,North Woodstock,NH,New Hampshire,44.0364,-71.6968
Galva,Galva,IA,Iowa,42.5057,-95.418
Tyndall AFB,Tyndall AFB,FL,Florida,30.0856,-85.6075
Bliss,Bliss,NY,New York,42.5801,-78.2538
Ballico,Ballico,CA,California,37.4519,-120.7037
Metompkin,Metompkin,VA,Virginia,37.7671,-75.6054
Pettisville,Pettisville,OH,Ohio,41.5324,-84.2231
Neponset,Neponset,IL,Illinois,41.2968,-89.7894
Homer,Homer,NE,Nebraska,42.3225,-96.4912
Bruceville,Bruceville,IN,Indiana,38.758,-87.4154
Bicknell,Bicknell,UT,Utah,38.3406,-111.5442
Blue Eye,Blue Eye,MO,Missouri,36.515,-93.3828
Stockton,Stockton,NJ,New Jersey,40.4061,-74.9758
Dodge,Dodge,NE,Nebraska,41.7218,-96.8804
Fort Garland,Fort Garland,CO,Colorado,37.4279,-105.4351
Conicville,Conicville,VA,Virginia,38.8296,-78.69
Hardin,Hardin,KY,Kentucky,36.7651,-88.3023
Madison,Madison,MO,Missouri,39.4735,-92.2117
San Pedro,San Pedro,TX,Texas,25.9812,-97.5882
Big Lake,Big Lake,IN,Indiana,41.2742,-85.4993
North Anson,North Anson,ME,Maine,44.8614,-69.8975
Nashville,Nashville,OH,Ohio,40.5961,-82.1129
Stonewall,Stonewall,OK,Oklahoma,34.6499,-96.5268
Amber,Amber,OK,Oklahoma,35.1602,-97.882
Noble,Noble,LA,Louisiana,31.6899,-93.6832
River Bluff,River Bluff,KY,Kentucky,38.372,-85.604
Mesa Vista,Mesa Vista,CA,California,38.8102,-119.8033
Wardell,Wardell,MO,Missouri,36.3539,-89.817
Parryville,Parryville,PA,Pennsylvania,40.8243,-75.6701
Barnardsville,Barnardsville,NC,North Carolina,35.7819,-82.4556
New Hampshire,New Hampshire,OH,Ohio,40.554,-83.9531
Newburg,Newburg,PA,Pennsylvania,40.137,-77.5546
Bradfordsville,Bradfordsville,KY,Kentucky,37.4943,-85.1481
Laurel,Laurel,IN,Indiana,39.5017,-85.1877
Fairview Crossroads,Fairview Crossroads,SC,South Carolina,33.7577,-81.3621
Hulbert,Hulbert,OK,Oklahoma,35.9316,-95.1454
Sigurd,Sigurd,UT,Utah,38.8494,-111.968
Cotton Plant,Cotton Plant,AR,Arkansas,35.0059,-91.252
Alapaha,Alapaha,GA,Georgia,31.3832,-83.2237
Fowlerville,Fowlerville,NY,New York,42.894,-77.8479
Hayti,Hayti,SD,South Dakota,44.658,-97.2049
Portland,Portland,AR,Arkansas,33.2379,-91.5109
East Arcadia,East Arcadia,NC,North Carolina,34.3816,-78.3231
Leslie,Leslie,AR,Arkansas,35.8294,-92.5563
Fall River Mills,Fall River Mills,CA,California,41.0069,-121.4401
Wahpeton,Wahpeton,IA,Iowa,43.3742,-95.1744
Alta Vista,Alta Vista,KS,Kansas,38.8628,-96.4888
D'Lo,D'Lo,MS,Mississippi,31.9869,-89.9011
Sheldon,Sheldon,MO,Missouri,37.6583,-94.2955
Baggs,Baggs,WY,Wyoming,41.0345,-107.6574
Marquette,Marquette,IA,Iowa,43.0443,-91.192
Gypsum,Gypsum,KS,Kansas,38.7058,-97.4266
Weston,Weston,OR,Oregon,45.8165,-118.4258
Bethania,Bethania,NC,North Carolina,36.1808,-80.3376
Van Lear,Van Lear,KY,Kentucky,37.7742,-82.7557
Beech Bottom,Beech Bottom,WV,West Virginia,40.2181,-80.6588
Peachland,Peachland,NC,North Carolina,34.9931,-80.266
Leigh,Leigh,NE,Nebraska,41.7023,-97.2398
New Church,New Church,VA,Virginia,37.9826,-75.5291
Seaview,Seaview,HI,Hawaii,19.4067,-154.9214
El Centro Naval Air Facility,El Centro Naval Air Facility,CA,California,32.8252,-115.6681
Clifton,Clifton,KS,Kansas,39.5682,-97.2808
Medicine Bow,Medicine Bow,WY,Wyoming,41.8995,-106.2019
Curtiss,Curtiss,WI,Wisconsin,44.9521,-90.435
Corder,Corder,MO,Missouri,39.0992,-93.639
Lime Springs,Lime Springs,IA,Iowa,43.4499,-92.2841
Spokane,Spokane,LA,Louisiana,31.713,-91.4453
Modena,Modena,PA,Pennsylvania,39.9619,-75.8025
Chrisney,Chrisney,IN,Indiana,38.0097,-87.0316
Mulberry,Mulberry,KS,Kansas,37.5561,-94.6235
Rosebud,Rosebud,MO,Missouri,38.3851,-91.4024
Kingsley,Kingsley,KY,Kentucky,38.2219,-85.6726
Mount Vernon,Mount Vernon,SD,South Dakota,43.7127,-98.2612
Verden,Verden,OK,Oklahoma,35.0833,-98.0863
Caldwell,Caldwell,AR,Arkansas,35.0788,-90.8135
Riley,Riley,IN,Indiana,39.3898,-87.3003
Macedonia,Macedonia,AL,Alabama,33.4031,-88.2392
Herman,Herman,MN,Minnesota,45.8105,-96.1414
Shaftsburg,Shaftsburg,MI,Michigan,42.8059,-84.295
Carbon Hill,Carbon Hill,IL,Illinois,41.297,-88.2999
Almond,Almond,WI,Wisconsin,44.2607,-89.4087
Turpin,Turpin,OK,Oklahoma,36.8705,-100.8825
Urbana,Urbana,MO,Missouri,37.8436,-93.1676
Poyen,Poyen,AR,Arkansas,34.3242,-92.642
Orchid,Orchid,FL,Florida,27.7733,-80.4181
Etna Green,Etna Green,IN,Indiana,41.2756,-86.0459
South Wayne,South Wayne,WI,Wisconsin,42.5676,-89.8763
La Plena,La Plena,PR,Puerto Rico,18.0411,-66.2064
Rock City,Rock City,IL,Illinois,42.4129,-89.4715
Versailles,Versailles,IL,Illinois,39.8842,-90.6587
Scammon Bay,Scammon Bay,AK,Alaska,61.842,-165.5833
Payne Gap,Payne Gap,KY,Kentucky,37.151,-82.6669
Sidell,Sidell,IL,Illinois,39.9097,-87.8236
Vanderbilt,Vanderbilt,TX,Texas,28.8208,-96.6097
Runnells,Runnells,IA,Iowa,41.5141,-93.3601
Holt,Holt,MO,Missouri,39.4552,-94.3371
Tuttletown,Tuttletown,CA,California,38.0003,-120.4503
Fairmount,Fairmount,MD,Maryland,38.1016,-75.8074
Ualapue,Ualapue,HI,Hawaii,21.0704,-156.8355
Sunbrook,Sunbrook,PA,Pennsylvania,40.4338,-78.4324
North Pearsall,North Pearsall,TX,Texas,28.9216,-99.095
Eagletown,Eagletown,OK,Oklahoma,34.0417,-94.57
Yeehaw Junction,Yeehaw Junction,FL,Florida,27.6993,-80.8871
Webberville,Webberville,TX,Texas,30.226,-97.4995
Brockton,Brockton,MT,Montana,48.1525,-104.9066
Pewamo,Pewamo,MI,Michigan,43.002,-84.8473
Conesville,Conesville,IA,Iowa,41.3795,-91.3486
Woodbourne,Woodbourne,NY,New York,41.761,-74.5978
Coulee City,Coulee City,WA,Washington,47.6122,-119.2895
Tolani Lake,Tolani Lake,AZ,Arizona,35.431,-110.8431
Jamestown,Jamestown,NM,New Mexico,35.4692,-108.4396
Del Muerto,Del Muerto,AZ,Arizona,36.187,-109.4348
Avoca,Avoca,IN,Indiana,38.9172,-86.5556
Sigel,Sigel,IL,Illinois,39.2257,-88.4945
Wayland,Wayland,MO,Missouri,40.3963,-91.5755
Deerfield,Deerfield,VA,Virginia,38.1954,-79.4105
Beaver Creek,Beaver Creek,MD,Maryland,39.5816,-77.6514
La Paloma-Lost Creek,La Paloma-Lost Creek,TX,Texas,27.7195,-97.7392
Mount Calm,Mount Calm,TX,Texas,31.7564,-96.8817
Sumner,Sumner,GA,Georgia,31.5103,-83.7369
Toms Brook,Toms Brook,VA,Virginia,38.9465,-78.44
Dubois,Dubois,IN,Indiana,38.4458,-86.7978
Ramsey,Ramsey,IN,Indiana,38.3237,-86.1547
Ghent,Ghent,MN,Minnesota,44.5116,-95.8926
Fromberg,Fromberg,MT,Montana,45.392,-108.9065
Bethune,Bethune,SC,South Carolina,34.4143,-80.3487
Western Grove,Western Grove,AR,Arkansas,36.1011,-92.9546
Concord,Concord,GA,Georgia,33.0917,-84.4387
Enterprise,Enterprise,MS,Mississippi,32.1731,-88.8163
Springfield,Springfield,AR,Arkansas,35.2729,-92.5549
Asher,Asher,OK,Oklahoma,34.9884,-96.9254
Good Hope,Good Hope,IL,Illinois,40.5574,-90.6752
Pratt,Pratt,WV,West Virginia,38.2082,-81.3869
Rock Hill,Rock Hill,LA,Louisiana,31.4427,-92.5695
Lyford,Lyford,IN,Indiana,39.65,-87.3709
